idx	url	title	category	language	images	sentences	identifier
151	https://www.wikihow.it/Vestirsi-per-un-Battesimo	Come Vestirsi per un Battesimo	religion	Italian	https://www.wikihow.com/images_en/thumb/3/3f/Dress-for-a-Baby%27s-Baptism-Step-6.jpg/v4-460px-Dress-for-a-Baby%27s-Baptism-Step-6.jpg	Vestiti bene.	rI151_8152
151	https://www.wikihow.it/Vestirsi-per-un-Battesimo	Come Vestirsi per un Battesimo	religion	Italian	https://www.wikihow.com/images_en/thumb/3/30/Dress-for-a-Baby%27s-Baptism-Step-7.jpg/v4-460px-Dress-for-a-Baby%27s-Baptism-Step-7.jpg	Scegli una bella cravatta.	rI151_8153
151	https://www.wikihow.it/Vestirsi-per-un-Battesimo	Come Vestirsi per un Battesimo	religion	Italian	https://www.wikihow.com/images_en/thumb/f/f0/Dress-for-a-Baby%27s-Baptism-Step-8.jpg/v4-460px-Dress-for-a-Baby%27s-Baptism-Step-8.jpg	Indossa scarpe eleganti.	rI151_8154
151	https://www.wikihow.it/Vestirsi-per-un-Battesimo	Come Vestirsi per un Battesimo	religion	Italian	https://www.wikihow.com/images_en/thumb/0/08/Dress-for-a-Baby%27s-Baptism-Step-9.jpg/v4-460px-Dress-for-a-Baby%27s-Baptism-Step-9.jpg	Porta con te dei vestiti di ricambio per il rinfresco.	rI151_8155
151	https://www.wikihow.it/Vestirsi-per-un-Battesimo	Come Vestirsi per un Battesimo	religion	Italian	https://www.wikihow.com/images_en/thumb/8/88/Dress-for-a-Baby%27s-Baptism-Step-10.jpg/v4-460px-Dress-for-a-Baby%27s-Baptism-Step-10.jpg	I bambini devono indossare dei vestiti adatti per la chiesa.	rI151_8156
151	https://www.wikihow.it/Vestirsi-per-un-Battesimo	Come Vestirsi per un Battesimo	religion	Italian	https://www.wikihow.com/images_en/thumb/2/2d/Dress-for-a-Baby%27s-Baptism-Step-11.jpg/v4-460px-Dress-for-a-Baby%27s-Baptism-Step-11.jpg	Pensa alla comodità.	rI151_8157
151	https://www.wikihow.it/Vestirsi-per-un-Battesimo	Come Vestirsi per un Battesimo	religion	Italian	https://www.wikihow.com/images_en/thumb/3/3c/Dress-for-a-Baby%27s-Baptism-Step-12.jpg/v4-460px-Dress-for-a-Baby%27s-Baptism-Step-12.jpg	Scegli scarpe comode.	rI151_8158
152	https://www.wikihow.it/Benedire-una-Croce	Come Benedire una Croce	religion	Italian	https://www.wikihow.com/images_en/thumb/a/ad/Bless-a-Cross-Step-1-Version-2.jpg/v4-460px-Bless-a-Cross-Step-1-Version-2.jpg	Scegli una croce o un crocefisso.	rI152_8159
152	https://www.wikihow.it/Benedire-una-Croce	Come Benedire una Croce	religion	Italian	https://www.wikihow.com/images_en/thumb/1/15/Bless-a-Cross-Step-2.jpg/v4-460px-Bless-a-Cross-Step-2.jpg	Valuta di far eseguire la benedizione da un prete.	rI152_8160
152	https://www.wikihow.it/Benedire-una-Croce	Come Benedire una Croce	religion	Italian	https://www.wikihow.com/images_en/thumb/c/cc/Bless-a-Cross-Step-3.jpg/v4-460px-Bless-a-Cross-Step-3.jpg	Benedire la croce da solo può non avere gli stessi effetti di una benedizione eseguita da un prete, ma chiunque può chiedere a Dio di benedire una croce o altri oggetti.	rI152_8161
152	https://www.wikihow.it/Benedire-una-Croce	Come Benedire una Croce	religion	Italian	https://www.wikihow.com/images_en/thumb/c/c7/Bless-a-Cross-Step-4.jpg/v4-460px-Bless-a-Cross-Step-4.jpg	Per una croce o crocefisso esposti in pubblico, fai recitare la benedizione a un prete.	rI152_8162
152	https://www.wikihow.it/Benedire-una-Croce	Come Benedire una Croce	religion	Italian	https://www.wikihow.com/images_en/thumb/8/8c/Bless-a-Cross-Step-5.jpg/v4-460px-Bless-a-Cross-Step-5.jpg	Informati sui sacramenti.	rI152_8163
152	https://www.wikihow.it/Benedire-una-Croce	Come Benedire una Croce	religion	Italian	https://www.wikihow.com/images_en/thumb/f/f4/Bless-a-Cross-Step-6.jpg/v4-460px-Bless-a-Cross-Step-6.jpg	Comprendi la natura di una benedizione senza un sacerdote.	rI152_8164
152	https://www.wikihow.it/Benedire-una-Croce	Come Benedire una Croce	religion	Italian	https://www.wikihow.com/images_en/thumb/0/0a/Bless-a-Cross-Step-7.jpg/v4-460px-Bless-a-Cross-Step-7.jpg	Indossa piccole croci o crocefissi con rispetto.	rI152_8165
152	https://www.wikihow.it/Benedire-una-Croce	Come Benedire una Croce	religion	Italian	https://www.wikihow.com/images_en/thumb/e/e9/Bless-a-Cross-Step-8.jpg/v4-460px-Bless-a-Cross-Step-8.jpg	Impara come disporre di una vecchia croce.	rI152_8166
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/5/54/Become-a-Wiccan-Step-1-Version-2.jpg/v4-460px-Become-a-Wiccan-Step-1-Version-2.jpg	Impara tutto quello che puoi sulla fede Wiccan.	rI154_8167
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/e/e1/Become-a-Wiccan-Step-2-Version-2.jpg/v4-460px-Become-a-Wiccan-Step-2-Version-2.jpg	Impara come i Wiccan eseguono i riti e le cerimonie.	rI154_8168
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/6/6a/Become-a-Wiccan-Step-3-Version-2.jpg/v4-460px-Become-a-Wiccan-Step-3-Version-2.jpg	Impara a distinguere ciò che fa parte della Wicca e cosa no.	rI154_8169
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/5/58/Become-a-Wiccan-Step-4-Version-2.jpg/v4-460px-Become-a-Wiccan-Step-4-Version-2.jpg	Comprendi l'etica.	rI154_8170
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/6/63/Become-a-Wiccan-Step-5-Version-2.jpg/v4-460px-Become-a-Wiccan-Step-5-Version-2.jpg	Leggi i libri e tutte le fonti che puoi procurarti per capire appieno cos'è la Wicca.	rI154_8171
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/c/c1/Become-a-Wiccan-Step-6-Version-2.jpg/v4-460px-Become-a-Wiccan-Step-6-Version-2.jpg	Scegli le tue Divinità e costruisci con loro un solido rapporto.	rI154_8172
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/f/f1/Become-a-Wiccan-Step-7-Version-2.jpg/v4-460px-Become-a-Wiccan-Step-7-Version-2.jpg	Tieni un diario.	rI154_8173
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/f/ff/Become-a-Wiccan-Step-8-Version-2.jpg/v4-460px-Become-a-Wiccan-Step-8-Version-2.jpg	Impara cos'è la magia e come si usa.	rI154_8174
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/a/a1/Become-a-Wiccan-Step-9-Version-2.jpg/v4-460px-Become-a-Wiccan-Step-9-Version-2.jpg	Apprendi e cerca di rispettare la Legge del Tre.	rI154_8175
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/1/12/Become-a-Wiccan-Step-10-Version-2.jpg/v4-460px-Become-a-Wiccan-Step-10-Version-2.jpg	Tieniti in contatto con gli altri membri della Wicca.	rI154_8176
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/5/58/Become-a-Wiccan-Step-11-Version-2.jpg/v4-460px-Become-a-Wiccan-Step-11-Version-2.jpg	Celebra una cerimonia per dedicarti alla Wicca.	rI154_8177
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/e/ea/Become-a-Wiccan-Step-12-Version-2.jpg/v4-460px-Become-a-Wiccan-Step-12-Version-2.jpg	Unisciti a un covo dopo un anno e un giorno di studi.	rI154_8178
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/4/4f/Become-a-Wiccan-Step-13.jpg/v4-460px-Become-a-Wiccan-Step-13.jpg	Fai giuramento di segretezza.	rI154_8179
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/1/15/Become-a-Wiccan-Step-14.jpg/v4-460px-Become-a-Wiccan-Step-14.jpg	Segui la Rede.	rI154_8180
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/7/72/Become-a-Wiccan-Step-15.jpg/v4-460px-Become-a-Wiccan-Step-15.jpg	Passa un po' del tuo tempo d'ogni giorno a meditare e ad essere devoto.	rI154_8181
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/5/5d/Become-a-Wiccan-Step-16.jpg/v4-460px-Become-a-Wiccan-Step-16.jpg	Celebra le festività Wiccan.	rI154_8182
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/b/b9/Become-a-Wiccan-Step-17.jpg/v4-460px-Become-a-Wiccan-Step-17.jpg	Sviluppa il tuo Libro delle Ombre.	rI154_8183
154	https://www.wikihow.it/Diventare-un-Wiccan	Come Diventare un Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/c/c5/Become-a-Wiccan-Step-18.jpg/v4-460px-Become-a-Wiccan-Step-18.jpg	Cresci all'interno della tua comunità Wiccan.	rI154_8184
155	https://www.wikihow.it/Creare-una-Bacchetta-Magica-Wiccan	Come Creare una Bacchetta Magica Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/c/c4/Make-a-Wiccan-Wand-Step-1.jpg/v4-460px-Make-a-Wiccan-Wand-Step-1.jpg	Trova un albero rigoglioso e con molti rami — tradizionalmente si usa il legno di quercia, salice o frassino.	rI155_8185
155	https://www.wikihow.it/Creare-una-Bacchetta-Magica-Wiccan	Come Creare una Bacchetta Magica Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/0/07/Make-a-Wiccan-Wand-Step-2.jpg/v4-460px-Make-a-Wiccan-Wand-Step-2.jpg	Chiedi il permesso all'albero di usare uno dei suoi rami per creare una bacchetta magica.	rI155_8186
155	https://www.wikihow.it/Creare-una-Bacchetta-Magica-Wiccan	Come Creare una Bacchetta Magica Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/d/dc/Make-a-Wiccan-Wand-Step-3.jpg/v4-460px-Make-a-Wiccan-Wand-Step-3.jpg	Taglia con attenzione un ramo robusto usando un coltello affilato chiamato boline, si tratta di uno strumento utilizzato nei rituali magico-religiosi wiccan.	rI155_8187
155	https://www.wikihow.it/Creare-una-Bacchetta-Magica-Wiccan	Come Creare una Bacchetta Magica Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/3/3d/Make-a-Wiccan-Wand-Step-4.jpg/v4-460px-Make-a-Wiccan-Wand-Step-4.jpg	Ringrazia l'albero per il suo sacrificio.	rI155_8188
155	https://www.wikihow.it/Creare-una-Bacchetta-Magica-Wiccan	Come Creare una Bacchetta Magica Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/8/82/Make-a-Wiccan-Wand-Step-5.jpg/v4-460px-Make-a-Wiccan-Wand-Step-5.jpg	Carteggia ed elimina la corteccia, le foglie e le protuberanze per ottenere una superficie liscia e uniforme.	rI155_8189
155	https://www.wikihow.it/Creare-una-Bacchetta-Magica-Wiccan	Come Creare una Bacchetta Magica Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/4/45/Make-a-Wiccan-Wand-Step-6.jpg/v4-460px-Make-a-Wiccan-Wand-Step-6.jpg	Usa un coltello affilato per intagliare un'impugnatura.	rI155_8190
155	https://www.wikihow.it/Creare-una-Bacchetta-Magica-Wiccan	Come Creare una Bacchetta Magica Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/a/af/Make-a-Wiccan-Wand-Step-7.jpg/v4-460px-Make-a-Wiccan-Wand-Step-7.jpg	Intaglia delle rune nella bacchetta, enunciandone le proprietà mentre lo fai.	rI155_8191
155	https://www.wikihow.it/Creare-una-Bacchetta-Magica-Wiccan	Come Creare una Bacchetta Magica Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/e/ef/Make-a-Wiccan-Wand-Step-8.jpg/v4-460px-Make-a-Wiccan-Wand-Step-8.jpg	Aggiungi un cristallo appuntito sulla punta della bacchetta magica, incollandola con una colla extra forte.	rI155_8192
155	https://www.wikihow.it/Creare-una-Bacchetta-Magica-Wiccan	Come Creare una Bacchetta Magica Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/2/21/Make-a-Wiccan-Wand-Step-9.jpg/v4-460px-Make-a-Wiccan-Wand-Step-9.jpg	Incolla uno dei tuoi capelli sulla punta della bacchetta per infonderle il tuo potere.	rI155_8193
155	https://www.wikihow.it/Creare-una-Bacchetta-Magica-Wiccan	Come Creare una Bacchetta Magica Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/9/97/Make-a-Wiccan-Wand-Step-10.jpg/v4-460px-Make-a-Wiccan-Wand-Step-10.jpg	Ora, il resto è facoltativo… alcuni wiccan dipingono le proprie bacchette, aggiungono argilla, fili o nastri.	rI155_8194
155	https://www.wikihow.it/Creare-una-Bacchetta-Magica-Wiccan	Come Creare una Bacchetta Magica Wiccan	religion	Italian	https://www.wikihow.com/images_en/thumb/f/fc/Expand-Your-Mind-Step-10.jpg/v4-460px-Expand-Your-Mind-Step-10.jpg	Benedicila o infondi in essa delle memorie durante la meditazione.	rI155_8195
156	https://www.wikihow.it/Diventare-un-Prete-Cattolico	Come Diventare un Prete Cattolico	religion	Italian	https://www.wikihow.com/images_en/thumb/d/db/Become-a-Catholic-Priest-Step-1.jpg/v4-460px-Become-a-Catholic-Priest-Step-1.jpg	Assicurati di possedere i requisiti necessari.	rI156_8196
156	https://www.wikihow.it/Diventare-un-Prete-Cattolico	Come Diventare un Prete Cattolico	religion	Italian	https://www.wikihow.com/images_en/thumb/3/3a/Become-a-Catholic-Priest-Step-2.jpg/v4-460px-Become-a-Catholic-Priest-Step-2.jpg	Partecipa alle attività della tua parrocchia.	rI156_8197
156	https://www.wikihow.it/Diventare-un-Prete-Cattolico	Come Diventare un Prete Cattolico	religion	Italian	https://www.wikihow.com/images_en/thumb/d/d0/Become-a-Catholic-Priest-Step-3.jpg/v4-460px-Become-a-Catholic-Priest-Step-3.jpg	Valuta bene le tue convinzioni.	rI156_8198
156	https://www.wikihow.it/Diventare-un-Prete-Cattolico	Come Diventare un Prete Cattolico	religion	Italian	https://www.wikihow.com/images_en/thumb/6/6b/Become-a-Catholic-Priest-Step-4.jpg/v4-460px-Become-a-Catholic-Priest-Step-4.jpg	Valuta le tue opzioni.	rI156_8199
156	https://www.wikihow.it/Diventare-un-Prete-Cattolico	Come Diventare un Prete Cattolico	religion	Italian	https://www.wikihow.com/images_en/thumb/d/d6/Become-a-Catholic-Priest-Step-5.jpg/v4-460px-Become-a-Catholic-Priest-Step-5.jpg	Vai all'università.	rI156_8200
156	https://www.wikihow.it/Diventare-un-Prete-Cattolico	Come Diventare un Prete Cattolico	religion	Italian	https://www.wikihow.com/images_en/thumb/4/4c/Become-a-Catholic-Priest-Step-6.jpg/v4-460px-Become-a-Catholic-Priest-Step-6.jpg	Fai domanda per entrare in seminario.	rI156_8201
156	https://www.wikihow.it/Diventare-un-Prete-Cattolico	Come Diventare un Prete Cattolico	religion	Italian	https://www.wikihow.com/images_en/thumb/0/0b/Become-a-Catholic-Priest-Step-7.jpg/v4-460px-Become-a-Catholic-Priest-Step-7.jpg	Eccelli nella scuola seminaristica.	rI156_8202
156	https://www.wikihow.it/Diventare-un-Prete-Cattolico	Come Diventare un Prete Cattolico	religion	Italian	https://www.wikihow.com/images_en/thumb/3/3a/Become-a-Catholic-Priest-Step-8.jpg/v4-460px-Become-a-Catholic-Priest-Step-8.jpg	Consegui la nomina a diacono per un periodo di sei mesi.	rI156_8203
156	https://www.wikihow.it/Diventare-un-Prete-Cattolico	Come Diventare un Prete Cattolico	religion	Italian	https://www.wikihow.com/images_en/thumb/e/ed/Become-a-Catholic-Priest-Step-9.jpg/v4-460px-Become-a-Catholic-Priest-Step-9.jpg	Ricevi l'ordinazione.	rI156_8204
156	https://www.wikihow.it/Diventare-un-Prete-Cattolico	Come Diventare un Prete Cattolico	religion	Italian	https://www.wikihow.com/images_en/thumb/6/66/Become-a-Catholic-Priest-Step-10.jpg/v4-460px-Become-a-Catholic-Priest-Step-10.jpg	Ottieni un lavoro come sacerdote in una determinata parrocchia.	rI156_8205
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/e/e8/Celebrate-Sukkot-Step-1-Version-2.jpg/v4-460px-Celebrate-Sukkot-Step-1-Version-2.jpg	Entra nella mentalità del Sukkot.	rI157_8206
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/e/ef/Celebrate-Sukkot-Step-2-Version-2.jpg/v4-460px-Celebrate-Sukkot-Step-2-Version-2.jpg	Costruisci una Sukah.	rI157_8207
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/4/49/Celebrate-Sukkot-Step-3-Version-2.jpg/v4-460px-Celebrate-Sukkot-Step-3-Version-2.jpg	Evita di lavorare per i primi due giorni del Sukkot.	rI157_8208
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/1/1f/Celebrate-Sukkot-Step-4-Version-2.jpg/v4-460px-Celebrate-Sukkot-Step-4-Version-2.jpg	Dì Hallel ogni giorno del Sukkot.	rI157_8209
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/2/2d/Celebrate-Sukkot-Step-5-Version-2.jpg/v4-460px-Celebrate-Sukkot-Step-5-Version-2.jpg	Ondeggia il lulav e l'etrog.	rI157_8210
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/9/95/Celebrate-Sukkot-Step-6-Version-2.jpg/v4-460px-Celebrate-Sukkot-Step-6-Version-2.jpg	Goditi l'altra miriade di riti tradizionali che accompagnano il Sukkot.	rI157_8211
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/b/bc/Celebrate-Sukkot-Step-7-Version-2.jpg/v4-460px-Celebrate-Sukkot-Step-7-Version-2.jpg	Costruisci delle pareti che possano resistere al vento.	rI157_8212
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/8/82/Celebrate-Sukkot-Step-8.jpg/v4-460px-Celebrate-Sukkot-Step-8.jpg	Aggiungi un tetto fatto di materia vegetale.	rI157_8213
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/2/26/Celebrate-Sukkot-Step-9.jpg/v4-460px-Celebrate-Sukkot-Step-9.jpg	Decora la Sukah.	rI157_8214
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/4/47/Celebrate-Sukkot-Step-10.jpg/v4-460px-Celebrate-Sukkot-Step-10.jpg	In alternativa compra un kit per Sukah preconfezionato.	rI157_8215
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/6/62/Celebrate-Sukkot-Step-11.jpg/v4-460px-Celebrate-Sukkot-Step-11.jpg	Tieni la tua Sukah fino alla fine del giorno di Simchat Torah.	rI157_8216
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/f/f3/Celebrate-Sukkot-Step-12.jpg/v4-460px-Celebrate-Sukkot-Step-12.jpg	Leggi la Torah e trova le fonti delle tradizioni del Sukkot.	rI157_8217
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/5/58/Celebrate-Sukkot-Step-13.jpg/v4-460px-Celebrate-Sukkot-Step-13.jpg	Partecipa ai servizi religiosi del Sukkot nella Sinagoga.	rI157_8218
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/4/42/Celebrate-Sukkot-Step-14.jpg/v4-460px-Celebrate-Sukkot-Step-14.jpg	Discuti con un rabbino a proposito del Sukkot.	rI157_8219
157	https://www.wikihow.it/Celebrare-il-Sukkot	Come Celebrare il Sukkot	religion	Italian	https://www.wikihow.com/images_en/thumb/5/53/Celebrate-Sukkot-Step-15.jpg/v4-460px-Celebrate-Sukkot-Step-15.jpg	Leggi dei commentari moderni sul Sukkot.	rI157_8220
158	https://www.wikihow.it/Pregare-Dio-per-un-Miracolo	Come Pregare Dio per un Miracolo	religion	Italian	https://www.wikihow.com/images_en/thumb/2/24/Pray-to-God-for-a-Miracle-Step-1-Version-4.jpg/v4-460px-Pray-to-God-for-a-Miracle-Step-1-Version-4.jpg	Prega con tutto te stesso.	rI158_8221
158	https://www.wikihow.it/Pregare-Dio-per-un-Miracolo	Come Pregare Dio per un Miracolo	religion	Italian	https://www.wikihow.com/images_en/thumb/0/0c/Pray-to-God-for-a-Miracle-Step-2-Version-4.jpg/v4-460px-Pray-to-God-for-a-Miracle-Step-2-Version-4.jpg	Prega in maniera positiva.	rI158_8222
158	https://www.wikihow.it/Pregare-Dio-per-un-Miracolo	Come Pregare Dio per un Miracolo	religion	Italian	https://www.wikihow.com/images_en/thumb/3/3d/Pray-to-God-for-a-Miracle-Step-3-Version-4.jpg/v4-460px-Pray-to-God-for-a-Miracle-Step-3-Version-4.jpg	Prega lodando il Signore.	rI158_8223
158	https://www.wikihow.it/Pregare-Dio-per-un-Miracolo	Come Pregare Dio per un Miracolo	religion	Italian	https://www.wikihow.com/images_en/thumb/4/4e/Pray-to-God-for-a-Miracle-Step-4-Version-4.jpg/v4-460px-Pray-to-God-for-a-Miracle-Step-4-Version-4.jpg	Prega costantemente.	rI158_8224
158	https://www.wikihow.it/Pregare-Dio-per-un-Miracolo	Come Pregare Dio per un Miracolo	religion	Italian	https://www.wikihow.com/images_en/thumb/2/2f/Pray-to-God-for-a-Miracle-Step-5-Version-4.jpg/v4-460px-Pray-to-God-for-a-Miracle-Step-5-Version-4.jpg	Prega in maniera precisa.	rI158_8225
158	https://www.wikihow.it/Pregare-Dio-per-un-Miracolo	Come Pregare Dio per un Miracolo	religion	Italian	https://www.wikihow.com/images_en/thumb/b/bf/Pray-to-God-for-a-Miracle-Step-6.jpg/v4-460px-Pray-to-God-for-a-Miracle-Step-6.jpg	Prega con pazienza.	rI158_8226
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/0/07/Become-a-Buddhist-Step-1-Version-2.jpg/v4-460px-Become-a-Buddhist-Step-1-Version-2.jpg	Impara la terminologia elementare.	rI159_8227
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/2/2b/Become-a-Buddhist-Step-2-Version-2.jpg/v4-460px-Become-a-Buddhist-Step-2-Version-2.jpg	Impara a distinguere le diverse forme di Buddismo.	rI159_8228
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/9/93/Become-a-Buddhist-Step-3-Version-2.jpg/v4-460px-Become-a-Buddhist-Step-3-Version-2.jpg	Leggi diversi testi per conoscere la vita di Siddhartha Gautama.	rI159_8229
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/d/d2/Become-a-Buddhist-Step-4-Version-2.jpg/v4-460px-Become-a-Buddhist-Step-4-Version-2.jpg	Informati in merito alle Quattro Nobili Verità.	rI159_8230
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/7/74/Become-a-Buddhist-Step-5-Version-2.jpg/v4-460px-Become-a-Buddhist-Step-5-Version-2.jpg	Informati in merito alla reincarnazione e al nirvana.	rI159_8231
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/6/64/Become-a-Buddhist-Step-6-Version-2.jpg/v4-460px-Become-a-Buddhist-Step-6-Version-2.jpg	Conosci il karma.	rI159_8232
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/3/37/Become-a-Buddhist-Step-7-Version-2.jpg/v4-460px-Become-a-Buddhist-Step-7-Version-2.jpg	Trova un tempio in cui ti senti a tuo agio.	rI159_8233
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/7/7b/Become-a-Buddhist-Step-8-Version-2.jpg/v4-460px-Become-a-Buddhist-Step-8-Version-2.jpg	Prendi parte alla comunità.	rI159_8234
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/9/98/Become-a-Buddhist-Step-9-Version-2.jpg/v4-460px-Become-a-Buddhist-Step-9-Version-2.jpg	Chiedi informazioni per come trovare rifugio nella Triplice Gemma.	rI159_8235
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/2/25/Become-a-Buddhist-Step-10-Version-2.jpg/v4-460px-Become-a-Buddhist-Step-10-Version-2.jpg	Rimani vicino a una comunità buddista.	rI159_8236
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/5/5d/Become-a-Buddhist-Step-11-Version-2.jpg/v4-460px-Become-a-Buddhist-Step-11-Version-2.jpg	Studia con regolarità questa religione.	rI159_8237
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/1/10/Become-a-Buddhist-Step-12.jpg/v4-460px-Become-a-Buddhist-Step-12.jpg	Conferma i Cinque Precetti.	rI159_8238
159	https://www.wikihow.it/Diventare-Buddista	Come Diventare Buddista	religion	Italian	https://www.wikihow.com/images_en/thumb/3/32/Become-a-Buddhist-Step-13.jpg/v4-460px-Become-a-Buddhist-Step-13.jpg	Segui l'insegnamento della Via di Mezzo.	rI159_8239
160	https://www.wikihow.it/Trovare-il-Tuo-Io-Interiore	Come Trovare il Tuo Io Interiore	religion	Italian	https://www.wikihow.com/images_en/thumb/8/89/Stick-to-Your-Goals-Step-2-Version-2.jpg/v4-460px-Stick-to-Your-Goals-Step-2-Version-2.jpg	Fai dei test sulla personalità.	rI160_8240
